dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,datetime,lag_1_casual,lag_2_casual,lag_1_registered,lag_2_registered,hour_sin,hour_cos,lag_week_casual,lag_24_casual,lag_week_registered,lag_24_registered,casual_pred_lightgbm,registered_pred_lightgbm,total_pred_lightgbm,casual_pred_xgb,registered_pred_xgb,total_pred_xgb,casual_pred_lightgbm_2,registered_pred_lightgbm_2,total_pred_lightgbm_2,casual_pred_xgb_2,registered_pred_xgb_2,total_pred_xgb_2
2012-10-13,4,1,10,7,0,6,0,1,0.3,0.61,0.1642,10,60,70,2012-10-13 07:00:00,5.0,0.0,23.0,11.0,-0.4999999999999998,-0.8660254037844388,13.0,8.0,71.0,384.0,8.181965857967517,79.09326466902615,87.27523052699367,6.7924304,51.229904,58.022335,6.7924304,51.229904,58.022335,6.7924304,51.229904,58.022335
2012-10-13,4,1,10,8,0,6,0,1,0.34,0.53,0.1045,23,151,174,2012-10-13 08:00:00,10.0,5.0,60.0,23.0,-0.8660254037844384,-0.5000000000000004,22.0,34.0,184.0,711.0,25.077235721516587,143.29145536285816,168.36869108437475,23.49307,132.36378,155.85686,23.49307,132.36378,155.85686,23.49307,132.36378,155.85686
2012-10-13,4,1,10,9,0,6,0,1,0.36,0.5,0.0896,46,220,266,2012-10-13 09:00:00,23.0,10.0,151.0,60.0,-1.0,-1.8369701987210297e-16,130.0,26.0,265.0,374.0,47.351985378773456,213.49112452811653,260.84310990689,52.281578,231.321,283.60257,52.281578,231.321,283.60257,52.281578,231.321,283.60257
2012-10-13,4,1,10,10,0,6,0,1,0.4,0.43,0.0,82,265,347,2012-10-13 10:00:00,46.0,23.0,220.0,151.0,-0.8660254037844386,0.5,198.0,75.0,341.0,200.0,78.52433535615273,257.42293058530737,335.9472659414601,68.37136,230.14667,298.51804,68.37136,230.14667,298.51804,68.37136,230.14667,298.51804
2012-10-13,4,1,10,11,0,6,0,1,0.42,0.35,0.1343,192,335,527,2012-10-13 11:00:00,82.0,46.0,265.0,220.0,-0.5000000000000004,0.8660254037844384,258.0,61.0,389.0,252.0,124.67986332171344,293.25011566829954,417.92997899001296,113.46932,269.9807,383.45004,113.46932,269.9807,383.45004,113.46932,269.9807,383.45004
2012-10-13,4,1,10,12,0,6,0,1,0.44,0.35,0.0,202,371,573,2012-10-13 12:00:00,192.0,82.0,335.0,265.0,-2.4492935982947064e-16,1.0,362.0,75.0,381.0,312.0,162.133234627123,312.52270929909895,474.65594392622194,141.99277,265.75992,407.7527,141.99277,265.75992,407.7527,141.99277,265.75992,407.7527
2012-10-13,4,1,10,13,0,6,0,1,0.46,0.36,0.194,235,435,670,2012-10-13 13:00:00,202.0,192.0,371.0,335.0,0.5,0.8660254037844386,310.0,81.0,400.0,300.0,262.0952565340064,298.6097354777235,560.7049920117299,221.75046,218.64113,440.3916,221.75046,218.64113,440.3916,221.75046,218.64113,440.3916
2012-10-13,4,1,10,14,0,6,0,1,0.48,0.33,0.194,243,354,597,2012-10-13 14:00:00,235.0,202.0,435.0,371.0,0.8660254037844384,0.5000000000000006,269.0,109.0,307.0,262.0,316.0692390610482,293.044603420257,609.1138424813053,246.91722,280.12198,527.0392,246.91722,280.12198,527.0392,246.91722,280.12198,527.0392
2012-10-13,4,1,10,15,0,6,0,1,0.5,0.36,0.194,251,364,615,2012-10-13 15:00:00,243.0,235.0,354.0,435.0,1.0,1.1943401194869635e-15,279.0,138.0,341.0,317.0,285.9018161401756,308.1831357209194,594.084951861095,233.41312,291.26822,524.68134,233.41312,291.26822,524.68134,233.41312,291.26822,524.68134
2012-10-13,4,1,10,16,0,6,0,1,0.5,0.31,0.194,294,343,637,2012-10-13 16:00:00,251.0,243.0,364.0,354.0,0.8660254037844392,-0.49999999999999917,317.0,108.0,342.0,412.0,276.3479133854988,294.15665402160164,570.5045674071005,223.31174,274.4872,497.79895,223.31174,274.4872,497.79895,223.31174,274.4872,497.79895
2012-10-13,4,1,10,17,0,6,0,1,0.46,0.38,0.1642,193,335,528,2012-10-13 17:00:00,294.0,251.0,343.0,364.0,0.4999999999999998,-0.8660254037844388,268.0,131.0,342.0,706.0,234.53049840210963,262.21628204763624,496.74678044974587,232.06209,303.2159,535.278,232.06209,303.2159,535.278,232.06209,303.2159,535.278
2012-10-13,4,1,10,18,0,6,0,1,0.46,0.44,0.1343,174,299,473,2012-10-13 18:00:00,193.0,294.0,335.0,343.0,3.6739403974420594e-16,-1.0,183.0,76.0,312.0,566.0,141.24141745940193,262.05644055983106,403.297858019233,157.49994,280.97327,438.4732,157.49994,280.97327,438.4732,157.49994,280.97327,438.4732
2012-10-13,4,1,10,19,0,6,0,1,0.44,0.44,0.1642,73,259,332,2012-10-13 19:00:00,174.0,193.0,299.0,335.0,-0.49999999999999917,-0.8660254037844392,102.0,40.0,239.0,453.0,93.14787667531583,204.9164123746174,298.0642890499332,105.61335,220.04399,325.65735,105.61335,220.04399,325.65735,105.61335,220.04399,325.65735
2012-10-13,4,1,10,20,0,6,0,1,0.4,0.54,0.0896,57,198,255,2012-10-13 20:00:00,73.0,174.0,259.0,299.0,-0.8660254037844387,-0.49999999999999983,75.0,28.0,172.0,280.0,50.291369378780985,175.28484075062235,225.57621012940334,50.40271,143.77682,194.17953,50.40271,143.77682,194.17953,50.40271,143.77682,194.17953
2012-10-13,4,1,10,21,0,6,0,1,0.4,0.58,0.194,47,157,204,2012-10-13 21:00:00,57.0,73.0,198.0,259.0,-1.0,-4.286263797015736e-16,78.0,21.0,137.0,169.0,38.83349581137446,145.04370725206434,183.8772030634388,36.498974,142.55792,179.0569,36.498974,142.55792,179.0569,36.498974,142.55792,179.0569
2012-10-13,4,1,10,22,0,6,0,1,0.4,0.62,0.0,33,156,189,2012-10-13 22:00:00,47.0,57.0,157.0,198.0,-0.8660254037844392,0.4999999999999991,45.0,17.0,140.0,143.0,33.788662505251935,138.0884362377621,171.87709874301402,38.278458,148.76213,187.04059,38.278458,148.76213,187.04059,38.278458,148.76213,187.04059
2012-10-13,4,1,10,23,0,6,0,1,0.42,0.58,0.2985,27,98,125,2012-10-13 23:00:00,33.0,47.0,156.0,157.0,-0.5000000000000014,0.8660254037844378,37.0,11.0,142.0,89.0,25.882346673374897,112.17732189308931,138.0596685664642,30.001463,115.1879,145.18936,30.001463,115.1879,145.18936,30.001463,115.1879,145.18936
2012-10-14,4,1,10,0,0,0,0,1,0.4,0.71,0.2537,8,103,111,2012-10-14 00:00:00,27.0,33.0,98.0,156.0,0.0,1.0,28.0,31.0,99.0,218.0,27.32699816769446,80.28905833613867,107.61605650383312,28.528091,78.11618,106.64427,28.528091,78.11618,106.64427,28.528091,78.11618,106.64427
2012-10-14,4,1,10,1,0,0,0,1,0.42,0.77,0.2836,16,96,112,2012-10-14 01:00:00,8.0,27.0,103.0,98.0,0.49999999999999994,0.8660254037844387,29.0,23.0,80.0,123.0,12.01045348138301,63.27716657626239,75.2876200576454,14.008592,60.767395,74.775986,14.008592,60.767395,74.775986,14.008592,60.767395,74.775986
2012-10-14,4,1,10,2,0,0,0,1,0.4,0.76,0.0896,8,58,66,2012-10-14 02:00:00,16.0,8.0,96.0,103.0,0.8660254037844386,0.5000000000000001,10.0,7.0,64.0,60.0,12.003689613214204,51.577892579861285,63.58158219307549,14.380583,62.869987,77.25057,14.380583,62.869987,77.25057,14.380583,62.869987,77.25057
2012-10-14,4,1,10,3,0,0,0,1,0.42,0.77,0.2985,3,25,28,2012-10-14 03:00:00,8.0,16.0,58.0,96.0,1.0,6.123233995736766e-17,5.0,2.0,17.0,13.0,5.2714714127891416,19.856098017964023,25.127569430753162,11.827242,19.415773,31.243015,11.827242,19.415773,31.243015,11.827242,19.415773,31.243015
2012-10-14,4,1,10,4,0,0,0,1,0.42,0.77,0.2836,2,10,12,2012-10-14 04:00:00,3.0,8.0,25.0,58.0,0.8660254037844388,-0.4999999999999998,5.0,2.0,6.0,9.0,1.7425184287058213,-0.34667527947138654,1.3958431492344348,2.4919684,8.0099745,10.501943,2.4919684,8.0099745,10.501943,2.4919684,8.0099745,10.501943
2012-10-14,4,1,10,5,0,0,0,1,0.4,0.82,0.194,5,6,11,2012-10-14 05:00:00,2.0,3.0,10.0,25.0,0.49999999999999994,-0.8660254037844387,2.0,0.0,8.0,11.0,1.262352167166204,8.46939729934081,9.731749466507015,1.1056353,9.008451,10.114087,1.1056353,9.008451,10.114087,1.1056353,9.008451,10.114087
2012-10-14,4,1,10,6,0,0,0,1,0.4,0.82,0.1642,4,20,24,2012-10-14 06:00:00,5.0,2.0,6.0,10.0,1.2246467991473532e-16,-1.0,4.0,5.0,19.0,23.0,5.747699874822359,30.815110066997715,36.56280994182008,5.9908023,20.81342,26.804222,5.9908023,20.81342,26.804222,5.9908023,20.81342,26.804222
2012-10-14,4,1,10,7,0,0,0,1,0.42,0.82,0.2239,7,44,51,2012-10-14 07:00:00,4.0,5.0,20.0,6.0,-0.4999999999999998,-0.8660254037844388,6.0,10.0,29.0,60.0,10.842771095387937,73.78745382509074,84.63022492047867,12.737947,39.547016,52.284966,12.737947,39.547016,52.284966,12.737947,39.547016,52.284966
2012-10-14,4,1,10,8,0,0,0,1,0.44,0.77,0.194,28,104,132,2012-10-14 08:00:00,7.0,4.0,44.0,20.0,-0.8660254037844384,-0.5000000000000004,11.0,23.0,51.0,151.0,22.678044533535022,99.01082462394128,121.68886915747629,23.741959,92.720505,116.46246,23.741959,92.720505,116.46246,23.741959,92.720505,116.46246
2012-10-14,4,1,10,9,0,0,0,2,0.48,0.67,0.2836,62,161,223,2012-10-14 09:00:00,28.0,7.0,104.0,44.0,-1.0,-1.8369701987210297e-16,16.0,46.0,70.0,220.0,51.28894079595102,127.62999572184063,178.91893651779165,48.421406,133.04753,181.46893,48.421406,133.04753,181.46893,48.421406,133.04753,181.46893
2012-10-14,4,1,10,10,0,0,0,1,0.54,0.56,0.194,150,278,428,2012-10-14 10:00:00,62.0,28.0,161.0,104.0,-0.8660254037844386,0.5,41.0,82.0,144.0,265.0,106.10743493037354,188.32564849064443,294.43308342101795,115.82133,184.17894,300.00027,115.82133,184.17894,300.00027,115.82133,184.17894,300.00027
2012-10-14,4,1,10,11,0,0,0,1,0.56,0.52,0.2985,156,338,494,2012-10-14 11:00:00,150.0,62.0,278.0,161.0,-0.5000000000000004,0.8660254037844384,76.0,192.0,260.0,335.0,198.44544327564742,285.5739402101986,484.019383485846,198.27815,273.87122,472.14935,198.27815,273.87122,472.14935,198.27815,273.87122,472.14935
2012-10-14,4,1,10,12,0,0,0,1,0.62,0.46,0.3284,200,362,562,2012-10-14 12:00:00,156.0,150.0,338.0,278.0,-2.4492935982947064e-16,1.0,100.0,202.0,292.0,371.0,253.29623972516913,319.74786432173954,573.0441040469086,237.30782,312.39267,549.7005,237.30782,312.39267,549.7005,237.30782,312.39267,549.7005
2012-10-14,4,1,10,13,0,0,0,1,0.64,0.41,0.4478,218,401,619,2012-10-14 13:00:00,200.0,156.0,362.0,338.0,0.5,0.8660254037844386,80.0,235.0,240.0,435.0,253.47867791902308,300.767905634032,554.2465835530551,204.1164,289.36877,493.48517,204.1164,289.36877,493.48517,204.1164,289.36877,493.48517
2012-10-14,4,1,10,14,0,0,0,1,0.66,0.39,0.4179,249,368,617,2012-10-14 14:00:00,218.0,200.0,401.0,362.0,0.8660254037844384,0.5000000000000006,71.0,243.0,243.0,354.0,270.08619233679707,306.23632409608615,576.3225164328833,203.47267,274.9254,478.39807,203.47267,274.9254,478.39807,203.47267,274.9254,478.39807
2012-10-14,4,1,10,15,0,0,0,1,0.66,0.39,0.4179,213,355,568,2012-10-14 15:00:00,249.0,218.0,368.0,401.0,1.0,1.1943401194869635e-15,74.0,251.0,232.0,364.0,263.0306891147413,299.47819792150403,562.5088870362454,203.85599,260.4714,464.3274,203.85599,260.4714,464.3274,203.85599,260.4714,464.3274
2012-10-14,4,1,10,16,0,0,0,1,0.64,0.41,0.2985,203,378,581,2012-10-14 16:00:00,213.0,249.0,355.0,368.0,0.8660254037844392,-0.49999999999999917,87.0,294.0,246.0,343.0,249.37543984476477,308.1826198104225,557.5580596551873,200.8449,323.80402,524.6489,200.8449,323.80402,524.6489,200.8449,323.80402,524.6489
2012-10-14,4,1,10,17,0,0,0,1,0.64,0.44,0.194,193,346,539,2012-10-14 17:00:00,203.0,213.0,378.0,355.0,0.4999999999999998,-0.8660254037844388,35.0,193.0,122.0,335.0,212.16352171297208,264.4442591277328,476.6077808407049,180.65424,283.45566,464.1099,180.65424,283.45566,464.1099,180.65424,283.45566,464.1099
2012-10-14,4,1,10,18,0,0,0,1,0.58,0.6,0.2537,134,319,453,2012-10-14 18:00:00,193.0,203.0,346.0,378.0,3.6739403974420594e-16,-1.0,24.0,174.0,82.0,299.0,139.1488753726241,253.82714025336267,392.97601562598675,135.56793,280.74713,416.31506,135.56793,280.74713,416.31506,135.56793,280.74713,416.31506
2012-10-14,4,1,10,19,0,0,0,1,0.56,0.64,0.2239,68,268,336,2012-10-14 19:00:00,134.0,193.0,319.0,346.0,-0.49999999999999917,-0.8660254037844392,17.0,73.0,97.0,259.0,101.5735552160096,200.84367733444867,302.41723255045827,108.183044,229.26996,337.453,108.183044,229.26996,337.453,108.183044,229.26996,337.453
2012-10-14,4,1,10,20,0,0,0,1,0.54,0.73,0.2239,48,198,246,2012-10-14 20:00:00,68.0,134.0,268.0,319.0,-0.8660254037844387,-0.49999999999999983,19.0,57.0,97.0,198.0,45.35811912964711,139.24328401992733,184.60140314957442,44.15598,169.68741,213.84338,44.15598,169.68741,213.84338,44.15598,169.68741,213.84338
2012-10-14,4,1,10,21,0,0,0,1,0.56,0.73,0.4478,40,156,196,2012-10-14 21:00:00,48.0,68.0,198.0,268.0,-1.0,-4.286263797015736e-16,22.0,47.0,91.0,157.0,34.35726647140288,127.53820381190013,161.895470283303,28.201286,135.96487,164.16617,28.201286,135.96487,164.16617,28.201286,135.96487,164.16617
2012-10-14,4,1,10,22,0,0,0,1,0.56,0.73,0.3881,38,87,125,2012-10-14 22:00:00,40.0,48.0,156.0,198.0,-0.8660254037844392,0.4999999999999991,7.0,33.0,72.0,156.0,26.06419893066822,114.21435014557488,140.2785490762431,23.467339,95.45788,118.92522,23.467339,95.45788,118.92522,23.467339,95.45788,118.92522
2012-10-14,4,1,10,23,0,0,0,2,0.56,0.68,0.2836,27,78,105,2012-10-14 23:00:00,38.0,40.0,87.0,156.0,-0.5000000000000014,0.8660254037844378,12.0,27.0,68.0,98.0,22.654025860408407,74.02244575873048,96.6764716191389,15.364496,57.142395,72.50689,15.364496,57.142395,72.50689,15.364496,57.142395,72.50689
2012-10-15,4,1,10,0,0,1,1,2,0.56,0.73,0.2537,17,31,48,2012-10-15 00:00:00,27.0,38.0,78.0,87.0,0.0,1.0,7.0,8.0,44.0,103.0,18.40963746351019,36.54387230260064,54.95350976611083,20.183626,30.066854,50.25048,20.183626,30.066854,50.25048,20.183626,30.066854,50.25048
2012-10-15,4,1,10,1,0,1,1,2,0.58,0.64,0.3881,5,24,29,2012-10-15 01:00:00,17.0,27.0,31.0,78.0,0.49999999999999994,0.8660254037844387,2.0,16.0,35.0,96.0,10.447935383242806,30.822371166576463,41.27030654981927,11.16774,19.141535,30.309275,11.16774,19.141535,30.309275,11.16774,19.141535,30.309275
2012-10-15,4,1,10,2,0,1,1,2,0.58,0.64,0.3582,1,5,6,2012-10-15 02:00:00,5.0,17.0,24.0,31.0,0.8660254037844386,0.5000000000000001,3.0,8.0,12.0,58.0,2.078115203721972,14.872929191258347,16.95104439498032,3.9103432,5.168011,9.078354,3.9103432,5.168011,9.078354,3.9103432,5.168011,9.078354
2012-10-15,4,1,10,3,0,1,1,2,0.56,0.73,0.2537,2,2,4,2012-10-15 03:00:00,1.0,5.0,5.0,24.0,1.0,6.123233995736766e-17,2.0,3.0,8.0,25.0,0.8790788368369921,7.563484949722298,8.44256378655929,0.9447246,3.513634,4.458359,0.9447246,3.513634,4.458359,0.9447246,3.513634,4.458359
2012-10-15,4,1,10,4,0,1,1,2,0.56,0.68,0.2239,1,9,10,2012-10-15 04:00:00,2.0,1.0,2.0,5.0,0.8660254037844388,-0.4999999999999998,1.0,2.0,6.0,10.0,0.8790788368369921,9.796636784659126,10.675715621496119,1.0133427,4.1835895,5.1969323,1.0133427,4.1835895,5.1969323,1.0133427,4.1835895,5.1969323
2012-10-15,4,1,10,5,0,1,1,2,0.56,0.73,0.2836,2,38,40,2012-10-15 05:00:00,1.0,2.0,9.0,2.0,0.49999999999999994,-0.8660254037844387,2.0,5.0,17.0,6.0,1.060063820620789,26.765349699300018,27.825413519920808,1.483205,20.598133,22.081339,1.483205,20.598133,22.081339,1.483205,20.598133,22.081339
2012-10-15,4,1,10,6,0,1,1,2,0.56,0.73,0.2985,6,141,147,2012-10-15 06:00:00,2.0,1.0,38.0,9.0,1.2246467991473532e-16,-1.0,5.0,4.0,54.0,20.0,5.564254247911532,98.65279002212414,104.21704427003567,5.274466,111.67723,116.9517,5.274466,111.67723,116.9517,5.274466,111.67723,116.9517
2012-10-15,4,1,10,7,0,1,1,2,0.58,0.68,0.3284,15,461,476,2012-10-15 07:00:00,6.0,2.0,141.0,38.0,-0.4999999999999998,-0.8660254037844388,3.0,7.0,151.0,44.0,12.279597226841307,283.667197715666,295.9467949425073,15.843351,347.17798,363.02133,15.843351,347.17798,363.02133,15.843351,347.17798,363.02133
2012-10-15,4,1,10,8,0,1,1,2,0.6,0.64,0.3881,24,713,737,2012-10-15 08:00:00,15.0,6.0,461.0,141.0,-0.8660254037844384,-0.5000000000000004,23.0,28.0,374.0,104.0,24.00298536081052,556.3821465811669,580.3851319419774,27.7349,572.44794,600.18286,27.7349,572.44794,600.18286,27.7349,572.44794,600.18286
2012-10-15,4,1,10,9,0,1,1,3,0.6,0.69,0.3881,31,328,359,2012-10-15 09:00:00,24.0,15.0,713.0,461.0,-1.0,-1.8369701987210297e-16,59.0,62.0,273.0,161.0,26.016590081163393,167.23584573475165,193.25243581591505,25.311089,159.87584,185.18692,25.311089,159.87584,185.18692,25.311089,159.87584,185.18692
2012-10-15,4,1,10,10,0,1,1,2,0.6,0.73,0.3881,43,125,168,2012-10-15 10:00:00,31.0,24.0,328.0,713.0,-0.8660254037844386,0.5,69.0,150.0,229.0,278.0,42.46496949812343,172.33631700820536,214.80128650632878,39.22744,172.82155,212.04898,39.22744,172.82155,212.04898,39.22744,172.82155,212.04898
2012-10-15,4,1,10,11,0,1,1,2,0.6,0.73,0.3881,88,175,263,2012-10-15 11:00:00,43.0,31.0,125.0,328.0,-0.5000000000000004,0.8660254037844384,72.0,156.0,236.0,338.0,53.13243432416765,189.11305788430684,242.2454922084745,44.590927,167.59569,212.18661,44.590927,167.59569,212.18661,44.590927,167.59569,212.18661
2012-10-15,4,1,10,12,0,1,1,3,0.6,0.78,0.3284,73,211,284,2012-10-15 12:00:00,88.0,43.0,175.0,125.0,-2.4492935982947064e-16,1.0,74.0,200.0,267.0,362.0,73.29410771854779,147.63957478777743,220.93368250632523,80.38209,133.57544,213.95752,80.38209,133.57544,213.95752,80.38209,133.57544,213.95752
2012-10-15,4,1,10,13,0,1,1,2,0.56,0.88,0.2239,37,109,146,2012-10-15 13:00:00,73.0,88.0,211.0,175.0,0.5,0.8660254037844386,82.0,218.0,323.0,401.0,77.64944160286873,177.03116186172352,254.68060346459225,54.50247,190.53917,245.04164,54.50247,190.53917,245.04164,54.50247,190.53917,245.04164
2012-10-15,4,1,10,14,0,1,1,2,0.6,0.78,0.2836,57,128,185,2012-10-15 14:00:00,37.0,73.0,109.0,211.0,0.8660254037844384,0.5000000000000006,121.0,249.0,299.0,368.0,47.13959904035487,183.35989321270958,230.49949225306443,51.663574,198.31094,249.97452,51.663574,198.31094,249.97452,51.663574,198.31094,249.97452
2012-10-15,4,1,10,15,0,1,1,1,0.6,0.78,0.3284,70,190,260,2012-10-15 15:00:00,57.0,37.0,128.0,109.0,1.0,1.1943401194869635e-15,76.0,213.0,294.0,355.0,64.3666984652921,202.67023113902812,267.0369296043202,53.832676,198.9089,252.74158,53.832676,198.9089,252.74158,53.832676,198.9089,252.74158
2012-10-15,4,1,10,16,0,1,1,1,0.56,0.64,0.2985,76,371,447,2012-10-15 16:00:00,70.0,57.0,190.0,128.0,0.8660254037844392,-0.49999999999999917,61.0,203.0,316.0,378.0,71.8881558648825,317.62661673900493,389.5147726038874,70.16073,295.231,365.39172,70.16073,295.231,365.39172,70.16073,295.231,365.39172
2012-10-15,4,1,10,17,0,1,1,1,0.56,0.64,0.2537,96,670,766,2012-10-15 17:00:00,76.0,70.0,371.0,190.0,0.4999999999999998,-0.8660254037844388,81.0,193.0,416.0,346.0,77.61791816141374,623.6171815194452,701.235099680859,86.24809,617.20197,703.4501,86.24809,617.20197,703.4501,86.24809,617.20197,703.4501
2012-10-15,4,1,10,18,0,1,1,3,0.54,0.77,0.1343,52,540,592,2012-10-15 18:00:00,96.0,76.0,670.0,371.0,3.6739403974420594e-16,-1.0,41.0,134.0,415.0,319.0,64.39726070802605,348.6909208247348,413.08818153276087,70.13524,318.9895,389.12476,70.13524,318.9895,389.12476,70.13524,318.9895,389.12476
2012-10-15,4,1,10,19,0,1,1,3,0.52,0.83,0.0896,12,227,239,2012-10-15 19:00:00,52.0,96.0,540.0,670.0,-0.49999999999999917,-0.8660254037844392,38.0,68.0,333.0,268.0,35.02329520239467,249.06164463208611,284.0849398344808,38.860447,197.44812,236.30856,38.860447,197.44812,236.30856,38.860447,197.44812,236.30856
2012-10-15,4,1,10,20,0,1,1,2,0.52,0.72,0.3881,19,237,256,2012-10-15 20:00:00,12.0,52.0,227.0,540.0,-0.8660254037844387,-0.49999999999999983,20.0,48.0,207.0,198.0,15.61106426140608,237.09205456294129,252.70311882434737,20.254698,257.5162,277.7709,20.254698,257.5162,277.7709,20.254698,257.5162,277.7709
2012-10-15,4,1,10,21,0,1,1,1,0.52,0.59,0.3284,16,190,206,2012-10-15 21:00:00,19.0,12.0,237.0,227.0,-1.0,-4.286263797015736e-16,17.0,40.0,134.0,156.0,19.598455895123642,162.8350784710054,182.43353436612904,18.783419,165.6283,184.41171,18.783419,165.6283,184.41171,18.783419,165.6283,184.41171
2012-10-15,4,1,10,22,0,1,1,1,0.5,0.59,0.2836,8,118,126,2012-10-15 22:00:00,16.0,19.0,190.0,237.0,-0.8660254037844392,0.4999999999999991,6.0,38.0,101.0,87.0,17.769407163679283,119.28009324719986,137.04950041087915,17.587353,108.3827,125.97005,17.587353,108.3827,125.97005,17.587353,108.3827,125.97005
2012-10-15,4,1,10,23,0,1,1,1,0.46,0.63,0.2239,9,72,81,2012-10-15 23:00:00,8.0,16.0,118.0,190.0,-0.5000000000000014,0.8660254037844378,9.0,27.0,60.0,78.0,8.566187460977543,62.54006522000186,71.1062526809794,10.092481,63.981342,74.07382,10.092481,63.981342,74.07382,10.092481,63.981342,74.07382
2012-10-16,4,1,10,0,0,2,1,1,0.46,0.63,0.3881,3,45,48,2012-10-16 00:00:00,9.0,8.0,72.0,118.0,0.0,1.0,9.0,17.0,22.0,31.0,6.678825042254419,23.13112361732037,29.80994865957479,7.0946765,22.623734,29.71841,7.0946765,22.623734,29.71841,7.0946765,22.623734,29.71841
2012-10-16,4,1,10,1,0,2,1,1,0.44,0.67,0.194,4,9,13,2012-10-16 01:00:00,3.0,9.0,45.0,72.0,0.49999999999999994,0.8660254037844387,0.0,5.0,13.0,24.0,1.917780465662756,12.186168309686446,14.103948775349203,3.4114738,11.428032,14.839506,3.4114738,11.428032,14.839506,3.4114738,11.428032,14.839506
2012-10-16,4,1,10,2,0,2,1,1,0.44,0.67,0.1343,2,1,3,2012-10-16 02:00:00,4.0,3.0,9.0,45.0,0.8660254037844386,0.5000000000000001,2.0,1.0,5.0,5.0,1.5954393898791797,0.6939170041709534,2.289356394050133,1.5275904,5.1294465,6.657037,1.5275904,5.1294465,6.657037,1.5275904,5.1294465,6.657037
2012-10-16,4,1,10,3,0,2,1,1,0.42,0.67,0.1045,0,2,2,2012-10-16 03:00:00,2.0,4.0,1.0,9.0,1.0,6.123233995736766e-17,0.0,2.0,3.0,2.0,1.105327431981176,1.197831041598866,2.3031584735800417,0.7937192,4.453414,5.2471333,0.7937192,4.453414,5.2471333,0.7937192,4.453414,5.2471333
2012-10-16,4,1,10,4,0,2,1,1,0.42,0.67,0.1642,0,7,7,2012-10-16 04:00:00,0.0,2.0,2.0,1.0,0.8660254037844388,-0.4999999999999998,1.0,1.0,6.0,9.0,1.105327431981176,3.9520833967799245,5.057410828761101,0.7294633,3.1766748,3.9061382,0.7294633,3.1766748,3.9061382,0.7294633,3.1766748,3.9061382
2012-10-16,4,1,10,5,0,2,1,1,0.42,0.67,0.2537,5,47,52,2012-10-16 05:00:00,0.0,0.0,7.0,2.0,0.49999999999999994,-0.8660254037844387,0.0,2.0,19.0,38.0,1.105327431981176,35.67729499126003,36.7826224232412,0.94457793,24.836056,25.780634,0.94457793,24.836056,25.780634,0.94457793,24.836056,25.780634
2012-10-16,4,1,10,6,0,2,1,1,0.42,0.67,0.1642,4,168,172,2012-10-16 06:00:00,5.0,0.0,47.0,7.0,1.2246467991473532e-16,-1.0,2.0,6.0,141.0,141.0,6.05846620369418,143.97082191970532,150.02928812339948,8.248789,128.84715,137.09595,8.248789,128.84715,137.09595,8.248789,128.84715,137.09595
2012-10-16,4,1,10,7,0,2,1,1,0.42,0.67,0.0896,20,505,525,2012-10-16 07:00:00,4.0,5.0,168.0,47.0,-0.4999999999999998,-0.8660254037844388,5.0,15.0,357.0,461.0,14.83058994144231,441.10516124695255,455.9357511883949,16.338863,348.2641,364.60297,16.338863,348.2641,364.60297,16.338863,348.2641,364.60297
2012-10-16,4,1,10,8,0,2,1,1,0.44,0.62,0.0,35,800,835,2012-10-16 08:00:00,20.0,4.0,505.0,168.0,-0.8660254037844384,-0.5000000000000004,15.0,24.0,698.0,713.0,28.11266402002417,676.9458527804114,705.0585168004357,27.198195,636.82275,664.02094,27.198195,636.82275,664.02094,27.198195,636.82275,664.02094
2012-10-16,4,1,10,9,0,2,1,1,0.48,0.55,0.2537,32,323,355,2012-10-16 09:00:00,35.0,20.0,800.0,505.0,-1.0,-1.8369701987210297e-16,37.0,31.0,345.0,328.0,39.8436324980323,311.66217035951524,351.50580285754756,30.997766,299.04437,330.04214,30.997766,299.04437,330.04214,30.997766,299.04437,330.04214
2012-10-16,4,1,10,10,0,2,1,1,0.5,0.48,0.2836,65,157,222,2012-10-16 10:00:00,32.0,35.0,323.0,800.0,-0.8660254037844386,0.5,33.0,43.0,131.0,125.0,38.362969644093916,134.78115636931358,173.1441260134075,36.754013,139.41698,176.17099,36.754013,139.41698,176.17099,36.754013,139.41698,176.17099
2012-10-16,4,1,10,11,0,2,1,1,0.5,0.45,0.4179,56,172,228,2012-10-16 11:00:00,65.0,32.0,157.0,323.0,-0.5000000000000004,0.8660254037844384,37.0,88.0,156.0,175.0,69.53081505544442,164.80024087011097,234.3310559255554,70.34493,160.92601,231.27094,70.34493,160.92601,231.27094,70.34493,160.92601,231.27094
2012-10-16,4,1,10,12,0,2,1,2,0.52,0.45,0.3284,69,256,325,2012-10-16 12:00:00,56.0,65.0,172.0,157.0,-2.4492935982947064e-16,1.0,43.0,73.0,217.0,211.0,57.75988486158677,209.15657370391642,266.9164585655032,62.81263,203.80998,266.62262,62.81263,203.80998,266.62262,62.81263,203.80998,266.62262
